Date,Spend,AMS_revenue,Impressions,Clicks,PID,CID
17-12-2018,159.87,1075.88,186944,477,p130,c13
24-12-2018,12.78,41.2,8348,38,p130,c13
01-01-2018,3.6,31.23,2866,16,p131,c12
08-01-2018,4.76,58.3,4223,25,p131,c12
15-01-2018,2.42,54.62,2719,15,p131,c12
22-01-2018,4.2,56.13,3237,22,p131,c12
29-01-2018,1.15,76.2,1059,7,p131,c12
05-02-2018,0,0,0,0,p131,c12
12-02-2018,0,0,0,0,p131,c12
19-02-2018,0,0,0,0,p131,c12
26-02-2018,0,0,0,0,p131,c12
05-03-2018,0,0,0,0,p131,c12
12-03-2018,0,0,0,0,p131,c12
19-03-2018,0,0,0,0,p131,c12
26-03-2018,2.7,36.98,1156,18,p131,c12
02-04-2018,6.09,175.61,2793,32,p131,c12
09-04-2018,7.22,375.82,2979,36,p131,c12
16-04-2018,33.07,936.91,19751,114,p131,c12
23-04-2018,44.86,628.91,32088,136,p131,c12
30-04-2018,38.14,432.89,27548,119,p131,c12
07-05-2018,34.73,305.53,26430,104,p131,c12
14-05-2018,25.61,160.45,26363,85,p131,c12
21-05-2018,32.22,406.54,22535,105,p131,c12
28-05-2018,30.59,439.64,24099,96,p131,c12
04-06-2018,29.19,371.06,27762,95,p131,c12
11-06-2018,29.94,250.59,29490,86,p131,c12
18-06-2018,23.36,137.41,16171,71,p131,c12
25-06-2018,15.91,119.1,12315,57,p131,c12
02-07-2018,21.99,300.44,13708,76,p131,c12
09-07-2018,20.16,124.69,14215,78,p131,c12
16-07-2018,21.57,78.67,16426,85,p131,c12
23-07-2018,12.64,407.6,8324,49,p131,c12
30-07-2018,9.16,57.05,7125,43,p131,c12
06-08-2018,13.06,417.05,9129,68,p131,c12
13-08-2018,8.44,215.69,5709,38,p131,c12
20-08-2018,9.92,92.23,7237,46,p131,c12
27-08-2018,10.6,89.17,7495,41,p131,c12
03-09-2018,10.15,91.68,5893,42,p131,c12
10-09-2018,10.74,53.37,6383,45,p131,c12
17-09-2018,17.66,384.18,7715,66,p131,c12
24-09-2018,9.9,147.18,8197,39,p131,c12
01-10-2018,15.89,243.18,9807,59,p131,c12
08-10-2018,13.17,105.96,9972,50,p131,c12
15-10-2018,14.52,323.82,10631,57,p131,c12
22-10-2018,11.47,86.94,12642,41,p131,c12
29-10-2018,2.68,43.73,2145,9,p131,c12
05-11-2018,1.39,55.35,2813,7,p131,c12
12-11-2018,4.47,118.29,4618,20,p131,c12
19-11-2018,7.12,18.99,7132,31,p131,c12
26-11-2018,4.56,18.5,4773,23,p131,c12
03-12-2018,10.51,82.52,7994,37,p131,c12
10-12-2018,4.06,117.28,8728,16,p131,c12
17-12-2018,3.04,44.96,4211,14,p131,c12
24-12-2018,0.77,18.5,1163,6,p131,c12
01-01-2018,0.64,85.74,711,6,p132,c9
08-01-2018,0.09,14.29,659,3,p132,c9
15-01-2018,1.18,141.66,426,10,p132,c9
22-01-2018,0.37,31.48,567,5,p132,c9
29-01-2018,0.24,14.29,177,3,p132,c9
05-02-2018,0,0,0,0,p132,c9
12-02-2018,0,0,0,0,p132,c9
19-02-2018,0,0,0,0,p132,c9
26-02-2018,0,0,0,0,p132,c9
05-03-2018,0,0,0,0,p132,c9
12-03-2018,0,0,0,0,p132,c9
19-03-2018,0,0,0,0,p132,c9
26-03-2018,0.39,14.18,221,6,p132,c9
02-04-2018,0.58,13.8,370,10,p132,c9
09-04-2018,0.65,0,393,14,p132,c9
16-04-2018,0.66,82.74,485,7,p132,c9
23-04-2018,1,41.37,535,12,p132,c9
30-04-2018,0.6,27.58,803,9,p132,c9
07-05-2018,1.07,0,892,9,p132,c9
14-05-2018,1.98,41.37,1121,14,p132,c9
21-05-2018,4.08,82.74,2393,26,p132,c9
28-05-2018,3.11,62.55,2434,17,p132,c9
04-06-2018,3.33,177.55,967,23,p132,c9
11-06-2018,0.27,0,91,1,p132,c9
18-06-2018,8.45,22.28,11410,42,p132,c9
25-06-2018,11.21,100.33,13730,57,p132,c9
02-07-2018,3.01,57.72,4131,21,p132,c9
09-07-2018,4.17,139.38,3530,27,p132,c9
16-07-2018,3.14,94.61,4766,20,p132,c9
23-07-2018,5.48,227.14,5733,30,p132,c9
30-07-2018,6.58,86.69,7807,37,p132,c9
06-08-2018,3.8,55.12,3193,23,p132,c9
13-08-2018,1.79,13.79,1550,13,p132,c9
20-08-2018,5.05,27.58,7481,30,p132,c9
27-08-2018,8.14,96.53,9110,41,p132,c9
03-09-2018,9.12,100.09,7123,46,p132,c9
10-09-2018,11.27,65.77,6888,56,p132,c9
17-09-2018,5.7,27.58,4105,33,p132,c9
24-09-2018,2.82,0,3294,19,p132,c9
01-10-2018,2.95,13.79,3008,16,p132,c9
08-10-2018,3.3,93.76,2968,22,p132,c9
15-10-2018,2.88,78.15,3339,20,p132,c9
22-10-2018,3.55,45.87,4513,21,p132,c9
29-10-2018,3.12,33.47,3605,23,p132,c9
05-11-2018,4.55,13.79,3825,29,p132,c9
12-11-2018,5.03,83.18,3805,28,p132,c9
19-11-2018,1.39,37.29,2746,10,p132,c9
26-11-2018,0,0,175,0,p132,c9
03-12-2018,1.57,0,2614,10,p132,c9
17-12-2018,0,0,146,0,p132,c9
24-12-2018,0.8,0,861,6,p132,c9
01-01-2018,2.22,23.78,14467,12,p133,c14
08-01-2018,7.15,160.2,35502,26,p133,c14
15-01-2018,3.38,0,31485,16,p133,c14
22-01-2018,4.24,30.78,14858,17,p133,c14
29-01-2018,0.88,0,1910,2,p133,c14
05-02-2018,0,0,0,0,p133,c14
12-02-2018,0,0,0,0,p133,c14
19-02-2018,0,0,0,0,p133,c14
26-02-2018,0,0,0,0,p133,c14
05-03-2018,0,0,0,0,p133,c14
12-03-2018,0,0,0,0,p133,c14
19-03-2018,0,0,0,0,p133,c14
26-03-2018,0.17,0,874,2,p133,c14
02-04-2018,0.7,6.19,1272,3,p133,c14
09-04-2018,0,0,504,0,p133,c14
16-04-2018,0,0,280,0,p133,c14
23-04-2018,0.22,6.19,196,1,p133,c14
30-04-2018,0,0,139,0,p133,c14
07-05-2018,0,0,378,0,p133,c14
14-05-2018,0.32,0,286,2,p133,c14
21-05-2018,0.12,6.19,420,2,p133,c14
28-05-2018,0.15,0,273,1,p133,c14
04-06-2018,0,0,0,0,p133,c14
11-06-2018,0,0,0,0,p133,c14
18-06-2018,0,0,0,0,p133,c14
25-06-2018,0,0,405,0,p133,c14
02-07-2018,1.45,18.57,438,4,p133,c14
09-07-2018,0.6,24.26,474,3,p133,c14
16-07-2018,0.38,6.19,828,3,p133,c14
23-07-2018,0.13,59.97,1216,1,p133,c14
30-07-2018,0,0,526,0,p133,c14
06-08-2018,0.11,0,1281,1,p133,c14
13-08-2018,1.01,14.6,1763,2,p133,c14
20-08-2018,1.46,0,5023,5,p133,c14
27-08-2018,1.04,6.19,8675,3,p133,c14
03-09-2018,0.18,0,3372,1,p133,c14
10-09-2018,0,0,4722,0,p133,c14
17-09-2018,0.51,6.19,2332,2,p133,c14
24-09-2018,0.69,0,2298,5,p133,c14
01-10-2018,1.12,0,3224,6,p133,c14
08-10-2018,1.97,37.14,1839,10,p133,c14
15-10-2018,0.48,6.5,1130,2,p133,c14
22-10-2018,1.24,18.57,2250,5,p133,c14
29-10-2018,2.85,0,1829,9,p133,c14
05-11-2018,2.66,6.19,3978,10,p133,c14
12-11-2018,4.43,12.38,2999,15,p133,c14
19-11-2018,5.14,95.13,1996,17,p133,c14
26-11-2018,6.36,57.64,4185,20,p133,c14
03-12-2018,2.25,19.69,6412,12,p133,c14
10-12-2018,3.12,19.5,3155,9,p133,c14
17-12-2018,0,0,6,0,p133,c14
01-01-2018,1.46,46.38,225,7,p134,c5
08-01-2018,0.09,0,242,1,p134,c5
15-01-2018,0.76,148.48,212,7,p134,c5
22-01-2018,0.27,0,318,2,p134,c5
29-01-2018,0.1,0,164,2,p134,c5
05-02-2018,0,0,0,0,p134,c5
12-02-2018,0,0,0,0,p134,c5
19-02-2018,0,0,0,0,p134,c5
26-02-2018,0,0,0,0,p134,c5
05-03-2018,0,0,0,0,p134,c5
12-03-2018,0,0,0,0,p134,c5
19-03-2018,0,0,0,0,p134,c5
26-03-2018,0.6,0,124,3,p134,c5
02-04-2018,1.13,19.99,94,4,p134,c5
01-01-2018,8.8,119.79,13199,43,p135,c9
08-01-2018,8.2,197.96,10503,44,p135,c9
15-01-2018,6.96,36.93,9514,36,p135,c9
22-01-2018,10.56,257.8,12307,57,p135,c9
29-01-2018,3.17,76.44,4129,15,p135,c9
05-02-2018,0,0,0,0,p135,c9
12-02-2018,0,0,0,0,p135,c9
19-02-2018,0,0,0,0,p135,c9
26-02-2018,0,0,0,0,p135,c9
05-03-2018,0,0,0,0,p135,c9
12-03-2018,0,0,0,0,p135,c9
19-03-2018,0,0,0,0,p135,c9
26-03-2018,24.53,631.6,28131,98,p135,c9
02-04-2018,25.29,371.52,28532,100,p135,c9
09-04-2018,27.62,389.25,44101,112,p135,c9
16-04-2018,31.1,330.07,43046,122,p135,c9
23-04-2018,40.98,130.4,46319,145,p135,c9
30-04-2018,39.04,384.89,50299,136,p135,c9
07-05-2018,28.53,426.04,37907,101,p135,c9
14-05-2018,28.49,732.06,36348,106,p135,c9
21-05-2018,51.48,334.01,52674,176,p135,c9
28-05-2018,48.03,689.26,58769,168,p135,c9
04-06-2018,50.29,280.33,57068,171,p135,c9
11-06-2018,46.04,393.26,60266,166,p135,c9
18-06-2018,37.78,156.27,51529,136,p135,c9
25-06-2018,25.75,160.66,35122,104,p135,c9
02-07-2018,14.1,110.44,25843,77,p135,c9
09-07-2018,8.5,112.09,18560,48,p135,c9
16-07-2018,8.52,550.81,30169,47,p135,c9
23-07-2018,6.71,163.94,16048,38,p135,c9
30-07-2018,11.81,136.02,21438,70,p135,c9
06-08-2018,9.61,351.45,19250,57,p135,c9
13-08-2018,11.85,173.7,20596,63,p135,c9
20-08-2018,12.08,279.25,23170,68,p135,c9
27-08-2018,17.77,263.56,29544,94,p135,c9
03-09-2018,17.73,175.5,35279,89,p135,c9
10-09-2018,66.32,745.34,85321,238,p135,c9
17-09-2018,61.54,431.86,92839,226,p135,c9
24-09-2018,62.03,559.07,83900,225,p135,c9
01-10-2018,72.6,658.55,91356,268,p135,c9
08-10-2018,72.5,620.46,98021,273,p135,c9
15-10-2018,58.73,549.97,92829,232,p135,c9
22-10-2018,70.15,512.76,106412,252,p135,c9
29-10-2018,34.86,329.91,49978,142,p135,c9
05-11-2018,26.96,398.3,45244,136,p135,c9
12-11-2018,35.24,282.5,49177,144,p135,c9
19-11-2018,45.92,457.33,110958,202,p135,c9
26-11-2018,48.46,803.91,88888,238,p135,c9
03-12-2018,58.46,680.87,123676,280,p135,c9
10-12-2018,54.19,504.34,121486,269,p135,c9
17-12-2018,32.69,402.1,62979,164,p135,c9
24-12-2018,12.31,93.25,32613,67,p135,c9
01-01-2018,3.01,0,2838,18,p136,c7
08-01-2018,3.25,19.59,2791,19,p136,c7
15-01-2018,4.08,31.08,2907,27,p136,c7
22-01-2018,2.41,0,4895,16,p136,c7
29-01-2018,1.57,24.99,2272,9,p136,c7
05-02-2018,0,0,0,0,p136,c7
12-02-2018,0,0,0,0,p136,c7
19-02-2018,0,0,0,0,p136,c7
26-02-2018,0.43,0,223,2,p136,c7
05-03-2018,0,0,0,0,p136,c7
12-03-2018,0,0,0,0,p136,c7
19-03-2018,42.83,124.93,14289,84,p136,c7
26-03-2018,17.95,69.96,9807,48,p136,c7
02-04-2018,75.28,283.35,28778,149,p136,c7
09-04-2018,67.89,230.77,36309,139,p136,c7
16-04-2018,112.87,219.18,41657,202,p136,c7
23-04-2018,66.05,142.42,28532,137,p136,c7
30-04-2018,2.31,0,4943,13,p136,c7
07-05-2018,1.71,17.49,6550,10,p136,c7
14-05-2018,1.82,0,5205,13,p136,c7
21-05-2018,0.11,0,1569,1,p136,c7
28-05-2018,0.49,0,1669,4,p136,c7
04-06-2018,0.78,61.31,1262,8,p136,c7
11-06-2018,12.09,81.95,12046,27,p136,c7
18-06-2018,25.66,87.45,25780,66,p136,c7
25-06-2018,21.97,49.46,34238,64,p136,c7
02-07-2018,18.4,17.49,15754,44,p136,c7
09-07-2018,4.4,0,2815,8,p136,c7
16-07-2018,4.51,147.44,15947,22,p136,c7
23-07-2018,3.69,52.47,19774,20,p136,c7
30-07-2018,1.26,0,6312,10,p136,c7
06-08-2018,2.12,0,10197,13,p136,c7
13-08-2018,3.61,17.49,13190,19,p136,c7
20-08-2018,2.2,0,10461,13,p136,c7
27-08-2018,3.79,17.49,11592,18,p136,c7
03-09-2018,3.71,11.99,12094,21,p136,c7
10-09-2018,9.03,0,22064,42,p136,c7
17-09-2018,9.13,52.47,20886,49,p136,c7
24-09-2018,7.14,52.47,13910,42,p136,c7
01-10-2018,6.25,53.47,19016,37,p136,c7
08-10-2018,9.74,17.49,24302,58,p136,c7
15-10-2018,10.33,99.44,20266,62,p136,c7
22-10-2018,75.99,219.38,69685,190,p136,c7
29-10-2018,79.92,237.68,59086,200,p136,c7
05-11-2018,87.48,236.18,85429,238,p136,c7
12-11-2018,86.32,328.08,70067,224,p136,c7
19-11-2018,22.78,142.43,29970,104,p136,c7
26-11-2018,49.11,432.26,111621,187,p136,c7
03-12-2018,63.89,553.58,123155,257,p136,c7
10-12-2018,93.71,758.08,125029,332,p136,c7
17-12-2018,48.22,430.79,78710,198,p136,c7
24-12-2018,0,0,0,0,p136,c7
01-01-2018,0,0,0,0,p137,c2
08-01-2018,0,0,0,0,p137,c2
15-01-2018,0,0,0,0,p137,c2
22-01-2018,0,0,0,0,p137,c2
29-01-2018,0,0,0,0,p137,c2
12-02-2018,0,0,0,0,p137,c2
26-02-2018,0,0,0,0,p137,c2
05-03-2018,0,0,0,0,p137,c2
12-03-2018,0,0,0,0,p137,c2
19-03-2018,0,0,0,0,p137,c2
26-03-2018,0,0,0,0,p137,c2
02-04-2018,0,0,0,0,p137,c2
09-04-2018,0,0,0,0,p137,c2
16-04-2018,0,0,0,0,p137,c2
23-04-2018,0,0,0,0,p137,c2
30-04-2018,0,0,0,0,p137,c2
07-05-2018,0,0,0,0,p137,c2
14-05-2018,0,0,0,0,p137,c2
21-05-2018,0,0,0,0,p137,c2
28-05-2018,0,0,0,0,p137,c2
04-06-2018,0,0,0,0,p137,c2
11-06-2018,0,0,0,0,p137,c2
18-06-2018,0,0,0,0,p137,c2
25-06-2018,0,0,0,0,p137,c2
09-07-2018,0,0,0,0,p137,c2
16-07-2018,0,0,0,0,p137,c2
23-07-2018,0,0,0,0,p137,c2
30-07-2018,0,0,0,0,p137,c2
06-08-2018,0,0,0,0,p137,c2
20-08-2018,0,0,0,0,p137,c2
01-01-2018,9.27,53.06,10274,37,p138,c9
08-01-2018,8.9,108.8,6006,37,p138,c9
15-01-2018,7.56,117.04,6818,32,p138,c9
22-01-2018,11.07,170.87,9946,37,p138,c9
29-01-2018,5.74,47.28,3282,15,p138,c9
05-02-2018,0,0,0,0,p138,c9
12-02-2018,0,0,0,0,p138,c9
19-02-2018,0,0,0,0,p138,c9
26-02-2018,0,0,0,0,p138,c9
05-03-2018,0,0,0,0,p138,c9
12-03-2018,0,0,0,0,p138,c9
19-03-2018,32.52,216.59,58358,79,p138,c9
26-03-2018,20.9,194.01,23621,43,p138,c9
02-04-2018,15.25,311.34,2918,29,p138,c9
09-04-2018,31.98,365.02,7924,61,p138,c9
16-04-2018,42.31,214.72,12774,80,p138,c9
23-04-2018,46.86,309.05,22628,114,p138,c9
30-04-2018,37.25,236.54,44836,102,p138,c9
07-05-2018,23.46,97.07,51060,63,p138,c9
14-05-2018,30.13,251.57,32896,88,p138,c9
21-05-2018,49.69,352.82,34322,142,p138,c9
28-05-2018,54.34,375.44,42495,153,p138,c9
04-06-2018,52.6,148.25,41026,134,p138,c9
11-06-2018,0,0,0,0,p138,c9
18-06-2018,0,0,0,0,p138,c9
25-06-2018,0,0,0,0,p138,c9
02-07-2018,0,0,0,0,p138,c9
09-07-2018,0,0,0,0,p138,c9
16-07-2018,0,0,0,0,p138,c9
23-07-2018,0,0,0,0,p138,c9
30-07-2018,3.49,9.99,3578,14,p138,c9
06-08-2018,18.96,266.57,16868,59,p138,c9
13-08-2018,20.72,139.55,13269,71,p138,c9
20-08-2018,38.6,532.4,27071,126,p138,c9
27-08-2018,42.47,410.74,25624,137,p138,c9
03-09-2018,47.19,509.99,29362,158,p138,c9
10-09-2018,43.55,475.41,28100,163,p138,c9
17-09-2018,38.76,242.38,26501,146,p138,c9
24-09-2018,57.94,464.06,42056,188,p138,c9
01-10-2018,57.84,711.24,45378,204,p138,c9
08-10-2018,45.17,517.19,36892,171,p138,c9
15-10-2018,49.58,501.35,36342,190,p138,c9
22-10-2018,65.44,580.34,59323,224,p138,c9
29-10-2018,81.75,538.48,66811,257,p138,c9
05-11-2018,121.3,901.86,87102,365,p138,c9
12-11-2018,123.56,475,105993,362,p138,c9
19-11-2018,74.88,528.56,106180,269,p138,c9
26-11-2018,89.87,623.76,85435,350,p138,c9
03-12-2018,81.79,564.65,65476,286,p138,c9
10-12-2018,75.39,550.24,47975,253,p138,c9
17-12-2018,48.5,323.13,28408,157,p138,c9
24-12-2018,15.71,143.47,9126,51,p138,c9
01-01-2018,0,0,0,0,p139,c9
08-01-2018,0,0,0,0,p139,c9
15-01-2018,0,0,0,0,p139,c9
22-01-2018,0,0,0,0,p139,c9
29-01-2018,0,0,0,0,p139,c9
05-02-2018,0,0,0,0,p139,c9
12-02-2018,0,0,0,0,p139,c9
19-02-2018,0,0,0,0,p139,c9
26-02-2018,0,0,0,0,p139,c9
05-03-2018,0,0,0,0,p139,c9
12-03-2018,0,0,0,0,p139,c9
19-03-2018,0,0,0,0,p139,c9
26-03-2018,0,0,0,0,p139,c9
02-04-2018,0,0,0,0,p139,c9
09-04-2018,0,0,0,0,p139,c9
16-04-2018,0,0,0,0,p139,c9
23-04-2018,0,0,0,0,p139,c9
30-04-2018,0,0,0,0,p139,c9
07-05-2018,0,0,0,0,p139,c9
14-05-2018,0,0,0,0,p139,c9
21-05-2018,0,0,0,0,p139,c9
28-05-2018,0,0,0,0,p139,c9
04-06-2018,0,0,0,0,p139,c9
11-06-2018,0,0,0,0,p139,c9
18-06-2018,0,0,0,0,p139,c9
25-06-2018,0,0,0,0,p139,c9
02-07-2018,0,0,0,0,p139,c9
09-07-2018,0,0,0,0,p139,c9
16-07-2018,0,0,0,0,p139,c9
23-07-2018,0,0,0,0,p139,c9
30-07-2018,0,0,0,0,p139,c9
06-08-2018,0,0,0,0,p139,c9
13-08-2018,0,0,0,0,p139,c9
20-08-2018,0,0,0,0,p139,c9
12-11-2018,0.52,0,635,1,p139,c9
19-11-2018,4.3,47.76,1673,7,p139,c9
26-11-2018,2.43,0,1949,5,p139,c9
03-12-2018,6.79,47.81,4329,14,p139,c9
10-12-2018,5.32,46.36,1934,10,p139,c9
17-12-2018,3.26,79.87,1068,6,p139,c9
24-12-2018,0,0,67,0,p139,c9
01-01-2018,0.38,0,296,4,p140,c15
08-01-2018,0.41,34.98,107,4,p140,c15
15-01-2018,1.19,138.34,188,26,p140,c15
22-01-2018,5.22,276.71,404,53,p140,c15
29-01-2018,2.99,96.84,105,18,p140,c15
05-02-2018,0,0,0,0,p140,c15
12-02-2018,0,0,0,0,p140,c15
19-02-2018,0,0,0,0,p140,c15
26-02-2018,0,0,0,0,p140,c15
05-03-2018,0,0,0,0,p140,c15
12-03-2018,0,0,0,0,p140,c15
19-03-2018,0,0,0,0,p140,c15
26-03-2018,2.51,65.46,1896,24,p140,c15
02-04-2018,0.34,24.99,389,4,p140,c15
09-04-2018,0.25,120.85,466,6,p140,c15
16-04-2018,0.9,53.33,575,6,p140,c15
23-04-2018,0.64,24.17,496,8,p140,c15
30-04-2018,0.73,0,471,8,p140,c15
07-05-2018,0.88,18.59,364,8,p140,c15
14-05-2018,0.44,0,510,5,p140,c15
21-05-2018,1.44,24.99,803,11,p140,c15
28-05-2018,2.24,123.32,870,12,p140,c15
04-06-2018,1.97,100.93,683,11,p140,c15
11-06-2018,3.1,216.75,594,16,p140,c15
18-06-2018,0.67,0,866,4,p140,c15
25-06-2018,1.33,60.07,1440,9,p140,c15
02-07-2018,2.06,108.94,2355,12,p140,c15
09-07-2018,6.4,38.68,3236,33,p140,c15
16-07-2018,6.94,403.38,2952,33,p140,c15
23-07-2018,3.77,288.77,3563,21,p140,c15
30-07-2018,6.94,248.2,5922,36,p140,c15
06-08-2018,10.75,149.72,8917,51,p140,c15
13-08-2018,8.26,227.43,8386,36,p140,c15
20-08-2018,6.24,109.55,4867,34,p140,c15
27-08-2018,7.56,130.62,4227,37,p140,c15
03-09-2018,5,101.44,4415,29,p140,c15
10-09-2018,5.5,111.95,4618,39,p140,c15
17-09-2018,5.29,89.56,4499,29,p140,c15
24-09-2018,3.02,29.78,3670,21,p140,c15
01-10-2018,2.4,92.55,4801,16,p140,c15
08-10-2018,5.51,121.94,6552,26,p140,c15
15-10-2018,3.35,156.58,5146,18,p140,c15
22-10-2018,3.72,0,3682,21,p140,c15
29-10-2018,3.32,150,3686,18,p140,c15
05-11-2018,3.79,147.96,5179,21,p140,c15
12-11-2018,4.64,83.29,4874,28,p140,c15
19-11-2018,4.2,6.97,7991,26,p140,c15
26-11-2018,3.28,104.46,4788,24,p140,c15
03-12-2018,1.23,0,2179,9,p140,c15
10-12-2018,2.17,47.88,2514,13,p140,c15
17-12-2018,1.71,12.89,1787,10,p140,c15
24-12-2018,1.09,0,883,7,p140,c15
01-01-2018,0,0,0,0,p141,c3
29-01-2018,0,0,0,0,p141,c3
26-02-2018,0,0,0,0,p141,c3
09-04-2018,0,0,0,0,p141,c3
30-04-2018,0,0,0,0,p141,c3
28-05-2018,0,0,0,0,p141,c3
04-06-2018,0,0,0,0,p141,c3
16-07-2018,0,0,0,0,p141,c3
06-08-2018,0,0,0,0,p141,c3
13-08-2018,0,0,0,0,p141,c3
01-01-2018,122.72,1141.56,108331,453,p142,c15
08-01-2018,115.59,885.56,110666,440,p142,c15
15-01-2018,108.08,909.22,111283,409,p142,c15
22-01-2018,118,953.29,132144,433,p142,c15
29-01-2018,33.37,168.87,40859,124,p142,c15
05-02-2018,0,0,0,0,p142,c15
12-02-2018,0,0,0,0,p142,c15
19-02-2018,0,0,0,0,p142,c15
26-02-2018,0,0,0,0,p142,c15
05-03-2018,0,0,0,0,p142,c15
12-03-2018,0,0,0,0,p142,c15
19-03-2018,4.23,104.12,1614,20,p142,c15
26-03-2018,57.34,706.39,49052,197,p142,c15
02-04-2018,30.04,414.97,27364,124,p142,c15
09-04-2018,28.7,391.96,22104,134,p142,c15
16-04-2018,28.52,611.74,19079,122,p142,c15
23-04-2018,50.05,678.45,33317,193,p142,c15
30-04-2018,54.18,428.04,47044,182,p142,c15
07-05-2018,48.55,604.27,45482,149,p142,c15
14-05-2018,56.37,952.86,37345,196,p142,c15
21-05-2018,68.85,406.05,56812,245,p142,c15
28-05-2018,68.18,709.74,74825,238,p142,c15
04-06-2018,85.2,896.08,81847,295,p142,c15
11-06-2018,105.25,700.45,81637,290,p142,c15
18-06-2018,224.85,1598.79,1550292,659,p142,c15
25-06-2018,248.59,2024.83,3742798,1356,p142,c15
02-07-2018,58.1,496.09,42550,216,p142,c15
09-07-2018,82.07,813.91,60307,347,p142,c15
16-07-2018,161.35,1995.46,167960,662,p142,c15
23-07-2018,61.16,1479.07,60578,267,p142,c15
30-07-2018,31.67,773.24,26462,158,p142,c15
06-08-2018,56.55,1049.61,47072,231,p142,c15
13-08-2018,85.18,1013,71958,356,p142,c15
20-08-2018,73.88,1168.09,64874,322,p142,c15
27-08-2018,87.11,1005.87,76347,340,p142,c15
03-09-2018,100.06,1061.1,106009,392,p142,c15
10-09-2018,125.77,1060.77,145132,489,p142,c15
17-09-2018,114,1258.9,130255,420,p142,c15
24-09-2018,90.22,1034.6,96585,374,p142,c15
01-10-2018,82.88,879.82,96888,360,p142,c15
08-10-2018,70.33,763.28,84471,321,p142,c15
15-10-2018,43.25,259.51,45816,185,p142,c15
22-10-2018,110.2,964.96,148738,468,p142,c15
29-10-2018,113.14,814.93,121442,467,p142,c15
05-11-2018,171.61,1949.49,152768,694,p142,c15
12-11-2018,145.4,2479.13,122000,628,p142,c15
19-11-2018,102.25,2785.01,51185,479,p142,c15
26-11-2018,191.25,4459.61,162195,865,p142,c15
03-12-2018,179.9,4811.49,215301,830,p142,c15
10-12-2018,302.59,5882.23,408428,1252,p142,c15
17-12-2018,213.15,3338.73,250342,807,p142,c15
24-12-2018,105.44,810.66,103065,395,p142,c15
22-01-2018,0,0,23,0,p143,c8
29-01-2018,0,0,6,0,p143,c8
05-02-2018,0,0,0,0,p143,c8
19-02-2018,0,0,0,0,p143,c8
26-02-2018,0,0,0,0,p143,c8
05-03-2018,0,0,0,0,p143,c8
26-03-2018,0,0,0,0,p143,c8
09-04-2018,0,0,0,0,p143,c8
23-04-2018,0,0,0,0,p143,c8
30-04-2018,0,0,0,0,p143,c8
07-05-2018,0,0,0,0,p143,c8
14-05-2018,0,0,0,0,p143,c8
28-05-2018,0,0,0,0,p143,c8
11-06-2018,0,0,2,0,p143,c8
25-06-2018,0,0,3,0,p143,c8
16-07-2018,0,0,0,0,p143,c8
30-07-2018,0,0,0,0,p143,c8
06-08-2018,0,0,0,0,p143,c8
13-08-2018,0,0,0,0,p143,c8
20-08-2018,0,0,11,0,p143,c8
27-08-2018,0,0,33,0,p143,c8
03-09-2018,0,0,49,0,p143,c8
10-09-2018,0.49,0,39,1,p143,c8
17-09-2018,0,0,51,0,p143,c8
24-09-2018,0,0,60,0,p143,c8
01-10-2018,0,0,53,0,p143,c8
08-10-2018,0,0,117,0,p143,c8
15-10-2018,0,0,205,0,p143,c8
22-10-2018,1.35,0,221,5,p143,c8
29-10-2018,0.73,0,273,3,p143,c8
05-11-2018,0,0,332,0,p143,c8
12-11-2018,0,0,210,0,p143,c8
19-11-2018,0,0,105,0,p143,c8
26-11-2018,0,0,240,0,p143,c8
03-12-2018,0,0,262,0,p143,c8
10-12-2018,0.06,0,246,1,p143,c8
17-12-2018,0,0,14,0,p143,c8
01-01-2018,4.09,26.08,4290,25,p144,c8
08-01-2018,3.02,28.68,5187,21,p144,c8
15-01-2018,5.34,59.43,5934,30,p144,c8
22-01-2018,5.02,341.01,5023,30,p144,c8
29-01-2018,1.62,25.97,1065,10,p144,c8
05-02-2018,0,0,0,0,p144,c8
12-02-2018,0,0,0,0,p144,c8
19-02-2018,0,0,0,0,p144,c8
26-02-2018,0,0,0,0,p144,c8
05-03-2018,0,0,0,0,p144,c8
12-03-2018,0,0,0,0,p144,c8
19-03-2018,0,0,0,0,p144,c8
26-03-2018,1.33,37.34,1284,13,p144,c8
02-04-2018,3.92,85.86,1955,18,p144,c8
09-04-2018,4.56,32.75,2307,24,p144,c8
16-04-2018,8.44,145.97,2661,36,p144,c8
23-04-2018,15.67,273.74,13325,50,p144,c8
30-04-2018,13.68,284.24,10583,46,p144,c8
07-05-2018,11.4,159.43,9794,42,p144,c8
14-05-2018,13.75,296.62,10673,58,p144,c8
21-05-2018,17.59,260.1,13000,62,p144,c8
28-05-2018,17.94,260.86,15974,63,p144,c8
04-06-2018,11.77,229.01,16012,52,p144,c8
11-06-2018,10.79,78.92,11925,47,p144,c8
18-06-2018,20.86,556.86,12844,74,p144,c8
25-06-2018,23.27,344.13,12797,76,p144,c8
02-07-2018,22.05,298.09,12225,75,p144,c8
09-07-2018,17.47,256.44,14561,63,p144,c8
16-07-2018,36.22,336.74,19782,113,p144,c8
23-07-2018,23.99,248.22,14886,82,p144,c8
30-07-2018,21.14,156.36,24068,82,p144,c8
