Date,Units,Revenue,Inventory_Amount,Inventory_Units,Price,PID,CID
08-10-2018,34,1615.98,149,,47.52882353,p58,c6
15-10-2018,22,1201.93,106,,54.63318182,p58,c6
22-10-2018,33,1828.54,88,,55.41030303,p58,c6
29-10-2018,64,2806.22,120,,43.8471875,p58,c6
05-11-2018,20,879.69,80,,43.9845,p58,c6
12-11-2018,26,1261.92,105,,48.53538462,p58,c6
19-11-2018,10,499.52,119,,49.952,p58,c6
26-11-2018,29,1510.48,181,,52.08551724,p58,c6
03-12-2018,36,1896.12,214,,52.67,p58,c6
10-12-2018,21,1099.51,220,,52.35761905,p58,c6
17-12-2018,49,2463.16,203,,50.26857143,p58,c6
24-12-2018,3,140.76,152,,46.92,p58,c6
08-01-2018,2,108,8,,54,p59,c11
15-01-2018,1,54.1,6,,54.1,p59,c11
22-01-2018,3,163.07,5,,54.35666667,p59,c11
29-01-2018,3,165.52,2,,55.17333333,p59,c11
26-02-2018,1,55.78,7,,55.78,p59,c11
05-03-2018,2,111.56,7,,55.78,p59,c11
12-03-2018,1,56.27,4,,56.27,p59,c11
19-03-2018,5,281.87,3,,56.374,p59,c11
01-01-2018,51,779.69,,,15.28803922,p60,c11
08-01-2018,60,919.4,379,,15.32333333,p60,c11
15-01-2018,43,816.16,307,,18.98046512,p60,c11
22-01-2018,59,1132.51,288,,19.19508475,p60,c11
29-01-2018,45,863.55,247,,19.19,p60,c11
05-02-2018,37,710.13,285,,19.1927027,p60,c11
12-02-2018,31,595.03,293,,19.19451613,p60,c11
19-02-2018,47,902.54,310,,19.20297872,p60,c11
26-02-2018,33,633.6,282,,19.2,p60,c11
05-03-2018,49,942.33,256,,19.23122449,p60,c11
12-03-2018,23,441.85,262,,19.21086957,p60,c11
19-03-2018,91,1746.49,245,,19.1921978,p60,c11
26-03-2018,66,1266.64,219,,19.19151515,p60,c11
02-04-2018,33,633.27,157,,19.19,p60,c11
09-04-2018,31,595.01,175,,19.19387097,p60,c11
16-04-2018,65,1247.77,190,,19.19646154,p60,c11
23-04-2018,33,633.48,162,,19.19636364,p60,c11
30-04-2018,54,1038.87,178,,19.23833333,p60,c11
07-05-2018,47,902.13,214,,19.19425532,p60,c11
14-05-2018,36,691.47,205,,19.2075,p60,c11
21-05-2018,32,614.62,236,,19.206875,p60,c11
28-05-2018,48,921.31,240,,19.19395833,p60,c11
04-06-2018,45,863.75,228,,19.19444444,p60,c11
11-06-2018,53,1017.29,194,,19.19415094,p60,c11
18-06-2018,30,575.7,186,,19.19,p60,c11
25-06-2018,30,575.81,172,,19.19366667,p60,c11
02-07-2018,38,729.22,163,,19.19,p60,c11
09-07-2018,37,710.03,227,,19.19,p60,c11
16-07-2018,70,1343.58,230,,19.194,p60,c11
23-07-2018,68,1193.46,269,,17.55088235,p60,c11
30-07-2018,90,1544.86,206,,17.16511111,p60,c11
06-08-2018,79,1345.7,296,,17.03417722,p60,c11
13-08-2018,108,1842.56,314,,17.06074074,p60,c11
20-08-2018,94,1723.66,421,,18.33680851,p60,c11
27-08-2018,200,3761.52,565,,18.8076,p60,c11
03-09-2018,104,2543.05,669,,24.45240385,p60,c11
10-09-2018,91,2275.09,700,,25.00098901,p60,c11
17-09-2018,119,2974.77,820,,24.99806723,p60,c11
24-09-2018,133,3149.67,850,,23.68172932,p60,c11
01-10-2018,82,1591.32,795,,19.40634146,p60,c11
08-10-2018,81,1554.39,719,,19.19,p60,c11
15-10-2018,66,1266.54,638,,19.19,p60,c11
22-10-2018,62,1190.14,573,,19.19580645,p60,c11
29-10-2018,63,1209.27,513,,19.1947619,p60,c11
05-11-2018,59,1132.38,498,,19.19288136,p60,c11
12-11-2018,75,1439.35,482,,19.19133333,p60,c11
19-11-2018,61,1170.59,407,,19.19,p60,c11
26-11-2018,57,1093.83,395,,19.19,p60,c11
03-12-2018,51,978.86,429,,19.19333333,p60,c11
10-12-2018,44,844.53,502,,19.19386364,p60,c11
17-12-2018,39,748.41,537,,19.19,p60,c11
24-12-2018,15,287.85,547,,19.19,p60,c11
01-01-2018,55,991.49,,,18.02709091,p61,c10
08-01-2018,30,610.24,713,,20.34133333,p61,c10
15-01-2018,31,811.92,803,,26.19096774,p61,c10
22-01-2018,43,1129.37,774,,26.2644186,p61,c10
29-01-2018,33,799.77,741,,24.23545455,p61,c10
05-02-2018,65,1364.35,706,,20.99,p61,c10
12-02-2018,33,692.67,642,,20.99,p61,c10
19-02-2018,40,839.6,603,,20.99,p61,c10
26-02-2018,58,1217.42,557,,20.99,p61,c10
05-03-2018,45,944.55,485,,20.99,p61,c10
12-03-2018,40,931.1,459,,23.2775,p61,c10
19-03-2018,72,1965.33,422,,27.29625,p61,c10
26-03-2018,35,955.15,379,,27.29,p61,c10
02-04-2018,24,654.96,346,,27.29,p61,c10
09-04-2018,19,518.51,320,,27.29,p61,c10
16-04-2018,27,729.67,300,,27.02481481,p61,c10
23-04-2018,19,488.04,274,,25.68631579,p61,c10
30-04-2018,38,914.92,246,,24.07684211,p61,c10
07-05-2018,24,575.76,183,,23.99,p61,c10
14-05-2018,28,672.02,184,,24.00071429,p61,c10
21-05-2018,35,839.65,159,,23.99,p61,c10
28-05-2018,33,791.67,130,,23.99,p61,c10
04-06-2018,47,1127.53,115,,23.99,p61,c10
11-06-2018,32,767.68,95,,23.99,p61,c10
18-06-2018,35,839.65,64,,23.99,p61,c10
25-06-2018,45,1079.55,52,,23.99,p61,c10
02-07-2018,27,647.73,58,,23.99,p61,c10
09-07-2018,50,1199.5,106,,23.99,p61,c10
16-07-2018,50,1199.5,123,,23.99,p61,c10
23-07-2018,39,935.61,175,,23.99,p61,c10
30-07-2018,49,1175.51,185,,23.99,p61,c10
06-08-2018,38,911.62,235,,23.99,p61,c10
13-08-2018,41,983.8,220,,23.99512195,p61,c10
20-08-2018,48,1151.52,200,,23.99,p61,c10
27-08-2018,67,1607.33,191,,23.99,p61,c10
03-09-2018,67,1607.33,265,,23.99,p61,c10
10-09-2018,69,1655.31,308,,23.99,p61,c10
17-09-2018,97,2327.03,410,,23.99,p61,c10
24-09-2018,98,2351.02,554,,23.99,p61,c10
01-10-2018,36,1049.64,487,,29.15666667,p61,c10
08-10-2018,32,959.68,696,,29.99,p61,c10
15-10-2018,23,689.77,776,,29.99,p61,c10
22-10-2018,29,869.71,1091,,29.99,p61,c10
29-10-2018,26,779.74,1185,,29.99,p61,c10
05-11-2018,28,839.72,1179,,29.99,p61,c10
12-11-2018,49,1469.51,1368,,29.99,p61,c10
19-11-2018,66,1703.34,1343,,25.80818182,p61,c10
26-11-2018,111,2885.64,1483,,25.99675676,p61,c10
03-12-2018,77,2020.48,1406,,26.24,p61,c10
10-12-2018,103,2706.47,1338,,26.27640777,p61,c10
17-12-2018,73,1915.52,1240,,26.24,p61,c10
24-12-2018,26,682.24,1156,,26.24,p61,c10
01-01-2018,13,274.89,,,21.14538462,p62,c10
08-01-2018,14,297.78,365,,21.27,p62,c10
15-01-2018,21,445.79,379,,21.22809524,p62,c10
22-01-2018,22,466.18,354,,21.19,p62,c10
29-01-2018,19,402.37,336,,21.17736842,p62,c10
05-02-2018,23,506,291,,22,p62,c10
12-02-2018,9,219.21,257,,24.35666667,p62,c10
19-02-2018,14,300.86,281,,21.49,p62,c10
26-02-2018,23,494.27,269,,21.49,p62,c10
05-03-2018,28,601.72,246,,21.49,p62,c10
12-03-2018,23,494.27,217,,21.49,p62,c10
19-03-2018,42,902.58,193,,21.49,p62,c10
26-03-2018,37,795.13,166,,21.49,p62,c10
02-04-2018,32,687.68,132,,21.49,p62,c10
09-04-2018,23,494.27,122,,21.49,p62,c10
16-04-2018,28,601.72,116,,21.49,p62,c10
23-04-2018,34,730.66,102,,21.49,p62,c10
30-04-2018,37,795.13,154,,21.49,p62,c10
07-05-2018,29,622.69,144,,21.47206897,p62,c10
14-05-2018,27,580.5,131,,21.5,p62,c10
21-05-2018,35,755.55,173,,21.58714286,p62,c10
28-05-2018,34,735.25,176,,21.625,p62,c10
04-06-2018,42,902.58,174,,21.49,p62,c10
11-06-2018,26,558.74,156,,21.49,p62,c10
18-06-2018,26,609.74,185,,23.45153846,p62,c10
25-06-2018,16,479.84,180,,29.99,p62,c10
02-07-2018,6,179.94,180,,29.99,p62,c10
09-07-2018,16,479.84,210,,29.99,p62,c10
16-07-2018,24,719.76,206,,29.99,p62,c10
23-07-2018,17,509.83,207,,29.99,p62,c10
30-07-2018,13,389.87,178,,29.99,p62,c10
06-08-2018,11,329.89,175,,29.99,p62,c10
13-08-2018,9,269.91,168,,29.99,p62,c10
20-08-2018,10,299.9,171,,29.99,p62,c10
27-08-2018,21,629.79,163,,29.99,p62,c10
03-09-2018,27,809.73,190,,29.99,p62,c10
10-09-2018,46,1379.54,208,,29.99,p62,c10
17-09-2018,36,1079.64,198,,29.99,p62,c10
24-09-2018,32,959.68,166,,29.99,p62,c10
01-10-2018,8,239.92,159,,29.99,p62,c10
08-10-2018,13,389.87,152,,29.99,p62,c10
15-10-2018,7,209.93,146,,29.99,p62,c10
22-10-2018,10,299.9,137,,29.99,p62,c10
29-10-2018,7,209.93,165,,29.99,p62,c10
05-11-2018,16,479.84,201,,29.99,p62,c10
12-11-2018,20,599.8,182,,29.99,p62,c10
19-11-2018,22,659.78,163,,29.99,p62,c10
26-11-2018,47,1409.53,213,,29.99,p62,c10
03-12-2018,31,929.69,240,,29.99,p62,c10
10-12-2018,48,1439.52,217,,29.99,p62,c10
17-12-2018,39,1169.61,296,,29.99,p62,c10
24-12-2018,6,179.94,259,,29.99,p62,c10
01-01-2018,19,935.54,,,49.23894737,p63,c1
08-01-2018,22,1001.66,48,,45.53,p63,c1
15-01-2018,16,755.48,28,,47.2175,p63,c1
22-01-2018,1,49.36,16,,49.36,p63,c1
29-01-2018,1,55.31,12,,55.31,p63,c1
05-02-2018,1,58.02,12,,58.02,p63,c1
12-02-2018,2,110.27,12,,55.135,p63,c1
19-02-2018,11,473.66,12,,43.06,p63,c1
05-03-2018,1,55.08,1,,55.08,p63,c1
12-03-2018,2,114.02,3,,57.01,p63,c1
26-03-2018,5,245.74,2,,49.148,p63,c1
02-04-2018,5,246.8,75,,49.36,p63,c1
09-04-2018,8,392.69,93,,49.08625,p63,c1
16-04-2018,9,433.93,91,,48.21444444,p63,c1
23-04-2018,3,143.64,92,,47.88,p63,c1
30-04-2018,5,246.92,112,,49.384,p63,c1
07-05-2018,8,394.88,138,,49.36,p63,c1
14-05-2018,10,493.6,130,,49.36,p63,c1
21-05-2018,10,493.6,120,,49.36,p63,c1
28-05-2018,12,592.32,112,,49.36,p63,c1
04-06-2018,5,246.8,99,,49.36,p63,c1
11-06-2018,6,280.37,93,,46.72833333,p63,c1
18-06-2018,17,771.97,89,,45.41,p63,c1
25-06-2018,13,594.28,71,,45.71384615,p63,c1
02-07-2018,5,227.05,59,,45.41,p63,c1
09-07-2018,9,408.69,60,,45.41,p63,c1
16-07-2018,26,1180.66,64,,45.41,p63,c1
23-07-2018,15,681.15,50,,45.41,p63,c1
30-07-2018,25,1135.25,40,,45.41,p63,c1
06-08-2018,16,726.56,25,,45.41,p63,c1
13-08-2018,17,771.97,39,,45.41,p63,c1
20-08-2018,10,454.1,60,,45.41,p63,c1
27-08-2018,29,1316.89,75,,45.41,p63,c1
03-09-2018,34,1543.94,68,,45.41,p63,c1
10-09-2018,52,2361.32,69,,45.41,p63,c1
17-09-2018,71,3224.11,57,,45.41,p63,c1
24-09-2018,54,2452.14,43,,45.41,p63,c1
01-10-2018,30,1362.3,44,,45.41,p63,c1
08-10-2018,38,1725.58,40,,45.41,p63,c1
15-10-2018,24,1089.84,54,,45.41,p63,c1
22-10-2018,37,1680.17,53,,45.41,p63,c1
29-10-2018,22,999.02,75,,45.41,p63,c1
05-11-2018,50,2270.5,89,,45.41,p63,c1
12-11-2018,52,2361.32,109,,45.41,p63,c1
19-11-2018,94,4268.54,85,,45.41,p63,c1
26-11-2018,114,5154.9,97,,45.21842105,p63,c1
03-12-2018,118,5357.54,13,,45.40288136,p63,c1
10-12-2018,125,5676.25,126,,45.41,p63,c1
17-12-2018,127,5767.07,135,,45.41,p63,c1
24-12-2018,9,408.69,103,,45.41,p63,c1
01-01-2018,2,103.73,,,51.865,p64,c11
22-01-2018,1,48.9,17,,48.9,p64,c11
29-01-2018,3,156.47,16,,52.15666667,p64,c11
26-02-2018,1,53.19,13,,53.19,p64,c11
12-03-2018,2,109.3,12,,54.65,p64,c11
19-03-2018,2,109.3,10,,54.65,p64,c11
26-03-2018,2,109.3,8,,54.65,p64,c11
02-04-2018,1,54.65,6,,54.65,p64,c11
16-04-2018,4,215.84,5,,53.96,p64,c11
05-02-2018,1,23.99,4,,23.99,p65,c9
26-02-2018,1,23.99,3,,23.99,p65,c9
05-03-2018,1,23.1,2,,23.1,p65,c9
09-04-2018,1,22.2,1,,22.2,p65,c9
11-06-2018,1,17.17,11,,17.17,p65,c9
09-07-2018,2,32.94,10,,16.47,p65,c9
01-01-2018,22,527.48,,,23.97636364,p66,c6
08-01-2018,18,428.89,191,,23.82722222,p66,c6
15-01-2018,30,714.28,172,,23.80933333,p66,c6
22-01-2018,24,571.54,140,,23.81416667,p66,c6
29-01-2018,17,404.83,104,,23.81352941,p66,c6
05-02-2018,18,428.22,119,,23.79,p66,c6
12-02-2018,21,499.82,156,,23.80095238,p66,c6
19-02-2018,21,499.94,136,,23.80666667,p66,c6
26-02-2018,17,404.83,114,,23.81352941,p66,c6
05-03-2018,33,785.33,123,,23.79787879,p66,c6
12-03-2018,37,881.18,103,,23.81567568,p66,c6
19-03-2018,37,880.63,64,,23.80081081,p66,c6
26-03-2018,33,785.57,99,,23.80515152,p66,c6
02-04-2018,25,595.03,121,,23.8012,p66,c6
09-04-2018,20,476.49,111,,23.8245,p66,c6
16-04-2018,32,761.58,110,,23.799375,p66,c6
23-04-2018,21,499.97,83,,23.80809524,p66,c6
30-04-2018,27,642.91,70,,23.81148148,p66,c6
07-05-2018,18,429.02,127,,23.83444444,p66,c6
14-05-2018,23,547.91,131,,23.82217391,p66,c6
21-05-2018,21,500.94,151,,23.85428571,p66,c6
28-05-2018,22,523.85,147,,23.81136364,p66,c6
04-06-2018,22,523.65,141,,23.80227273,p66,c6
11-06-2018,18,428.51,117,,23.80611111,p66,c6
18-06-2018,28,666.48,114,,23.80285714,p66,c6
25-06-2018,23,547.47,109,,23.80304348,p66,c6
02-07-2018,26,619.24,77,,23.81692308,p66,c6
09-07-2018,38,904.26,76,,23.79631579,p66,c6
16-07-2018,37,881.04,104,,23.81189189,p66,c6
23-07-2018,20,476.54,80,,23.827,p66,c6
30-07-2018,36,857.03,82,,23.80638889,p66,c6
06-08-2018,41,975.39,147,,23.79,p66,c6
13-08-2018,39,928.25,139,,23.80128205,p66,c6
20-08-2018,38,904.11,189,,23.79236842,p66,c6
27-08-2018,48,1142.16,251,,23.795,p66,c6
03-09-2018,62,1475.05,254,,23.79112903,p66,c6
10-09-2018,77,1833.19,280,,23.80766234,p66,c6
17-09-2018,81,1930.63,257,,23.83493827,p66,c6
24-09-2018,43,1024.37,319,,23.82255814,p66,c6
01-10-2018,37,880.63,302,,23.80081081,p66,c6
08-10-2018,20,476.15,280,,23.8075,p66,c6
15-10-2018,38,904.42,292,,23.80052632,p66,c6
22-10-2018,17,404.57,269,,23.79823529,p66,c6
29-10-2018,19,452.22,261,,23.80105263,p66,c6
05-11-2018,28,666.26,268,,23.795,p66,c6
12-11-2018,29,690.92,288,,23.82482759,p66,c6
19-11-2018,28,667.33,271,,23.83321429,p66,c6
26-11-2018,59,1404.6,258,,23.80677966,p66,c6
03-12-2018,32,762.76,223,,23.83625,p66,c6
10-12-2018,41,976.36,212,,23.81365854,p66,c6
17-12-2018,37,880.54,158,,23.79837838,p66,c6
24-12-2018,10,238.37,196,,23.837,p66,c6
12-03-2018,1,9.87,1,,9.87,p67,c12
16-04-2018,6,63.68,50,,10.61333333,p67,c12
23-04-2018,7,75.76,79,,10.82285714,p67,c12
30-04-2018,11,114.22,74,,10.38363636,p67,c12
07-05-2018,6,55.86,73,,9.31,p67,c12
14-05-2018,13,127.99,67,,9.845384615,p67,c12
21-05-2018,13,124.81,53,,9.600769231,p67,c12
28-05-2018,8,74.8,41,,9.35,p67,c12
04-06-2018,6,56.1,34,,9.35,p67,c12
11-06-2018,9,84.15,28,,9.35,p67,c12
18-06-2018,11,102.85,19,,9.35,p67,c12
25-06-2018,5,42.89,9,,8.578,p67,c12
02-07-2018,1,9.35,4,,9.35,p67,c12
09-07-2018,1,11.71,2,,11.71,p67,c12
16-07-2018,4,52.12,54,,13.03,p67,c12
23-07-2018,5,61.42,85,,12.284,p67,c12
30-07-2018,2,24.26,94,,12.13,p67,c12
06-08-2018,4,41.52,91,,10.38,p67,c12
13-08-2018,11,84.84,87,,7.712727273,p67,c12
20-08-2018,4,41.52,77,,10.38,p67,c12
01-01-2018,52,872.56,,,16.78,p68,c6
08-01-2018,42,707.34,659,,16.84142857,p68,c6
15-01-2018,43,729.79,620,,16.97186047,p68,c6
22-01-2018,64,1078,577,,16.84375,p68,c6
29-01-2018,79,1330.51,513,,16.84189873,p68,c6
05-02-2018,139,2285.95,437,,16.44568345,p68,c6
12-02-2018,34,577.66,295,,16.99,p68,c6
19-02-2018,50,849.6,257,,16.992,p68,c6
26-02-2018,48,815.52,185,,16.99,p68,c6
05-03-2018,43,730.57,160,,16.99,p68,c6
12-03-2018,51,866.49,115,,16.99,p68,c6
19-03-2018,74,1257.26,55,,16.99,p68,c6
26-03-2018,25,424.75,37,,16.99,p68,c6
02-04-2018,2,33.98,2,,16.99,p68,c6
09-04-2018,7,124.93,5,,17.84714286,p68,c6
16-04-2018,16,291.04,231,,18.19,p68,c6
23-04-2018,50,823.06,190,,16.4612,p68,c6
30-04-2018,63,1033.62,202,,16.40666667,p68,c6
07-05-2018,31,505.11,203,,16.29387097,p68,c6
14-05-2018,44,714.7,290,,16.24318182,p68,c6
21-05-2018,28,445.27,301,,15.9025,p68,c6
28-05-2018,21,338.83,283,,16.1347619,p68,c6
04-06-2018,65,1077.76,277,,16.58092308,p68,c6
11-06-2018,28,469.22,212,,16.75785714,p68,c6
18-06-2018,33,560.67,227,,16.99,p68,c6
25-06-2018,26,441.74,211,,16.99,p68,c6
02-07-2018,20,339.8,233,,16.99,p68,c6
09-07-2018,45,764.55,284,,16.99,p68,c6
16-07-2018,33,560.77,310,,16.9930303,p68,c6
23-07-2018,28,475.72,275,,16.99,p68,c6
30-07-2018,38,645.62,293,,16.99,p68,c6
06-08-2018,43,730.72,280,,16.99348837,p68,c6
13-08-2018,37,628.63,262,,16.99,p68,c6
20-08-2018,37,628.63,224,,16.99,p68,c6
27-08-2018,74,1257.26,263,,16.99,p68,c6
03-09-2018,75,1274.25,370,,16.99,p68,c6
10-09-2018,104,1766.96,401,,16.99,p68,c6
17-09-2018,78,1325.22,373,,16.99,p68,c6
24-09-2018,100,1699,609,,16.99,p68,c6
01-10-2018,53,900.47,462,,16.99,p68,c6
08-10-2018,44,747.56,504,,16.99,p68,c6
15-10-2018,51,866.49,492,,16.99,p68,c6
22-10-2018,31,526.69,815,,16.99,p68,c6
29-10-2018,36,611.64,1102,,16.99,p68,c6
05-11-2018,41,696.59,1073,,16.99,p68,c6
12-11-2018,31,526.69,1198,,16.99,p68,c6
19-11-2018,34,485.86,1234,,14.29,p68,c6
26-11-2018,48,754.32,1314,,15.715,p68,c6
03-12-2018,43,703.16,1341,,16.35255814,p68,c6
10-12-2018,61,886.54,1302,,14.53344262,p68,c6
17-12-2018,63,873.72,1242,,13.86857143,p68,c6
24-12-2018,30,417,1181,,13.9,p68,c6
05-02-2018,2,45.9,4,,22.95,p69,c12
12-02-2018,3,68.85,2,,22.95,p69,c12
19-02-2018,5,114.75,7,,22.95,p69,c12
26-02-2018,2,45.9,6,,22.95,p69,c12
05-03-2018,9,206.55,8,,22.95,p69,c12
12-03-2018,7,154.23,3,,22.03285714,p69,c12
19-03-2018,25,575.39,19,,23.0156,p69,c12
26-03-2018,11,259.83,24,,23.62090909,p69,c12
02-04-2018,16,380.32,52,,23.77,p69,c12
09-04-2018,10,237.7,54,,23.77,p69,c12
16-04-2018,12,285.24,73,,23.77,p69,c12
23-04-2018,7,166.39,76,,23.77,p69,c12
30-04-2018,17,404.15,91,,23.77352941,p69,c12
07-05-2018,6,142.62,75,,23.77,p69,c12
14-05-2018,14,332.78,70,,23.77,p69,c12
21-05-2018,11,261.47,56,,23.77,p69,c12
28-05-2018,13,309.08,47,,23.77538462,p69,c12
04-06-2018,7,166.32,41,,23.76,p69,c12
11-06-2018,6,142.56,38,,23.76,p69,c12
18-06-2018,2,47.52,38,,23.76,p69,c12
25-06-2018,9,213.84,50,,23.76,p69,c12
02-07-2018,4,94.92,47,,23.73,p69,c12
09-07-2018,5,118.52,41,,23.704,p69,c12
16-07-2018,6,142.14,44,,23.69,p69,c12
23-07-2018,5,118.41,55,,23.682,p69,c12
30-07-2018,4,94.97,56,,23.7425,p69,c12
06-08-2018,8,188.78,51,,23.5975,p69,c12
13-08-2018,4,94.1,52,,23.525,p69,c12
20-08-2018,7,164.34,47,,23.47714286,p69,c12
27-08-2018,17,398.66,43,,23.45058824,p69,c12
03-09-2018,20,467.76,34,,23.388,p69,c12
10-09-2018,14,327.06,37,,23.36142857,p69,c12
17-09-2018,24,559.92,35,,23.33,p69,c12
24-09-2018,11,247.48,31,,22.49818182,p69,c12
01-10-2018,17,345.14,54,,20.30235294,p69,c12
08-10-2018,12,243.38,50,,20.28166667,p69,c12
15-10-2018,10,202.71,41,,20.271,p69,c12
22-10-2018,9,182.43,49,,20.27,p69,c12
29-10-2018,16,324.32,126,,20.27,p69,c12
05-11-2018,14,283.78,139,,20.27,p69,c12
12-11-2018,17,344.59,129,,20.27,p69,c12
19-11-2018,17,344.59,154,,20.27,p69,c12
26-11-2018,45,912.15,190,,20.27,p69,c12
03-12-2018,35,709.45,201,,20.27,p69,c12
10-12-2018,52,1054.04,186,,20.27,p69,c12
17-12-2018,49,993.23,148,,20.27,p69,c12
24-12-2018,8,162.16,90,,20.27,p69,c12
01-01-2018,2,122.08,,,61.04,p70,c11
08-01-2018,2,122.62,2,,61.31,p70,c11
05-02-2018,1,60.26,4,,60.26,p70,c11
19-02-2018,1,59.32,3,,59.32,p70,c11
26-02-2018,1,58.6,2,,58.6,p70,c11
12-03-2018,1,59.08,1,,59.08,p70,c11
01-01-2018,17,339.83,,,19.99,p71,c12
08-01-2018,31,619.69,241,,19.99,p71,c12
15-01-2018,25,499.75,236,,19.99,p71,c12
22-01-2018,22,439.78,229,,19.99,p71,c12
29-01-2018,29,579.71,210,,19.99,p71,c12
05-02-2018,17,339.83,184,,19.99,p71,c12
12-02-2018,10,199.9,190,,19.99,p71,c12
19-02-2018,9,179.91,176,,19.99,p71,c12
26-02-2018,21,419.79,178,,19.99,p71,c12
05-03-2018,17,339.83,159,,19.99,p71,c12
12-03-2018,18,359.82,142,,19.99,p71,c12
19-03-2018,14,279.86,111,,19.99,p71,c12
26-03-2018,14,279.86,111,,19.99,p71,c12
02-04-2018,18,359.82,96,,19.99,p71,c12
09-04-2018,4,80.11,94,,20.0275,p71,c12
16-04-2018,21,406.1,91,,19.33809524,p71,c12
23-04-2018,18,352.47,76,,19.58166667,p71,c12
30-04-2018,14,280.49,72,,20.035,p71,c12
07-05-2018,23,459.77,129,,19.99,p71,c12
14-05-2018,19,379.81,128,,19.99,p71,c12
21-05-2018,16,319.84,112,,19.99,p71,c12
28-05-2018,9,179.91,118,,19.99,p71,c12
04-06-2018,19,379.81,125,,19.99,p71,c12
11-06-2018,20,399.8,100,,19.99,p71,c12
18-06-2018,12,239.88,94,,19.99,p71,c12
25-06-2018,11,219.89,109,,19.99,p71,c12
02-07-2018,15,299.85,99,,19.99,p71,c12
09-07-2018,17,339.83,117,,19.99,p71,c12
16-07-2018,32,639.68,141,,19.99,p71,c12
23-07-2018,49,979.51,138,,19.99,p71,c12
30-07-2018,63,1259.37,122,,19.99,p71,c12
06-08-2018,74,1479.44,175,,19.99243243,p71,c12
13-08-2018,81,1619.19,198,,19.99,p71,c12
20-08-2018,56,1119.61,426,,19.99303571,p71,c12
27-08-2018,105,2098.95,543,,19.99,p71,c12
03-09-2018,111,2218.9,497,,19.99009009,p71,c12
10-09-2018,55,1094.61,444,,19.902,p71,c12
17-09-2018,88,1739.99,488,,19.77261364,p71,c12
24-09-2018,48,953.71,450,,19.86895833,p71,c12
01-10-2018,41,804.33,428,,19.61780488,p71,c12
08-10-2018,30,574.22,385,,19.14066667,p71,c12
15-10-2018,26,493.22,369,,18.97,p71,c12
22-10-2018,31,602.65,343,,19.44032258,p71,c12
29-10-2018,24,479.76,316,,19.99,p71,c12
05-11-2018,20,399.8,291,,19.99,p71,c12
12-11-2018,31,619.69,269,,19.99,p71,c12
19-11-2018,11,219.89,248,,19.99,p71,c12
26-11-2018,40,799.82,251,,19.9955,p71,c12
03-12-2018,18,359.99,239,,19.99944444,p71,c12
10-12-2018,17,339.83,215,,19.99,p71,c12
17-12-2018,27,539.73,201,,19.99,p71,c12
24-12-2018,9,180.16,221,,20.01777778,p71,c12
01-01-2018,21,345.32,,,16.44380952,p72,c5
08-01-2018,30,491.7,127,,16.39,p72,c5
15-01-2018,19,316.41,95,,16.65315789,p72,c5
22-01-2018,20,370.3,77,,18.515,p72,c5
29-01-2018,19,363.31,33,,19.12157895,p72,c5
05-02-2018,15,286.35,103,,19.09,p72,c5
12-02-2018,18,324.72,132,,18.04,p72,c5
19-02-2018,41,737.59,118,,17.99,p72,c5
26-02-2018,40,719.6,84,,17.99,p72,c5
05-03-2018,51,917.49,39,,17.99,p72,c5
12-03-2018,30,539.7,41,,17.99,p72,c5
19-03-2018,43,773.68,51,,17.99255814,p72,c5
26-03-2018,30,539.7,169,,17.99,p72,c5
02-04-2018,27,485.73,162,,17.99,p72,c5
09-04-2018,14,253.86,136,,18.13285714,p72,c5
16-04-2018,23,437.77,117,,19.03347826,p72,c5
23-04-2018,40,725.6,92,,18.14,p72,c5
30-04-2018,21,377.79,59,,17.99,p72,c5
07-05-2018,18,324.01,119,,18.00055556,p72,c5
14-05-2018,30,539.7,145,,17.99,p72,c5
21-05-2018,13,233.87,154,,17.99,p72,c5
28-05-2018,25,449.75,159,,17.99,p72,c5
04-06-2018,17,305.83,138,,17.99,p72,c5
11-06-2018,16,287.84,121,,17.99,p72,c5
18-06-2018,13,233.87,127,,17.99,p72,c5
25-06-2018,26,467.74,161,,17.99,p72,c5
02-07-2018,9,161.91,130,,17.99,p72,c5
09-07-2018,32,575.68,126,,17.99,p72,c5
16-07-2018,26,467.74,126,,17.99,p72,c5
23-07-2018,17,305.96,128,,17.99764706,p72,c5
30-07-2018,34,611.66,128,,17.99,p72,c5
06-08-2018,25,449.75,167,,17.99,p72,c5
13-08-2018,17,305.83,190,,17.99,p72,c5
20-08-2018,20,359.8,193,,17.99,p72,c5
27-08-2018,62,1115.38,194,,17.99,p72,c5
03-09-2018,55,989.45,153,,17.99,p72,c5
10-09-2018,60,1079.4,156,,17.99,p72,c5
17-09-2018,57,1025.43,213,,17.99,p72,c5
24-09-2018,49,881.51,189,,17.99,p72,c5
01-10-2018,19,341.81,224,,17.99,p72,c5
08-10-2018,32,575.68,201,,17.99,p72,c5
15-10-2018,17,305.83,169,,17.99,p72,c5
22-10-2018,23,413.77,174,,17.99,p72,c5
29-10-2018,22,395.78,205,,17.99,p72,c5
05-11-2018,25,449.75,205,,17.99,p72,c5
12-11-2018,28,489.32,181,,17.47571429,p72,c5
19-11-2018,19,331.01,206,,17.42157895,p72,c5
26-11-2018,43,673.67,185,,15.66674419,p72,c5
03-12-2018,41,626.89,191,,15.29,p72,c5
